"","site_name","site_altname","date_ymd","Year","Month","DOY","latitude","longitude","TDN_mg.L","DOC_mg.L","A254","A280","A350","A440","S275to295","S350to400","SR","BA","FI","HIX","HIX_Ohno","Fmax","PeakA_RU","PeakB_RU","PeakC_RU","PeakD_RU","PeakE_RU","PeakM_RU","PeakN_RU","PeakP_RU","PeakT_RU","PeakA_percent","PeakB_percent","PeakC_percent","PeakD_percent","PeakE_percent","PeakM_percent","PeakN_percent","PeakP_percent","PeakT_percent","turb_lab_NTU","turb_field_NTU","chla_ug.L","secchi_depth_m","ext_coeff_m"
"325","Buoy 0.8 m",NA,2019-07-10,"2019","Jul",191,50.734637,50.734637,0.4344,5.531,8.81675104765736,5.98958656926452,1.41912653776878,0.323162451705909,0.0232189668860756,0.0175645082357593,1.32192524689103,0.804484352228379,1.67366065726725,5.37677186523197,0.843180841163176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Buoy 2.8 m",NA,2019-07-10,"2019","Jul",191,50.721563,50.721563,0.3553,4.218,8.54248562000485,5.76723634449307,1.34512580327256,0.307465916793971,0.0245037694599952,0.0167720651930786,1.46098701489113,0.826974274856214,1.58364265473828,4.37346759384232,0.813900431604735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Buoy 0.8 m",NA,2019-07-17,"2019","Jul",198,50.736322,50.736322,0.6415,4.713,9.20022757738729,6.28409741844719,1.5193462904961,0.353377068714261,0.0232477394095113,0.0178863413704483,1.29974816694045,0.828085384627259,1.56313074486362,4.31479151954613,0.811845865200485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Buoy 2.8 m",NA,2019-07-17,"2019","Jul",198,50.71159,50.71159,0.6545,4.476,8.95542622448684,6.06051842871778,1.42976027573045,0.264936315617456,0.024352532706565,0.019776975026879,1.23135781247978,0.807260459056626,1.58107192481195,4.89321971886304,0.830313470784197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Qu'Appelle River at Marquis",NA,2019-07-22,"2019","Jul",203,50.65615,-105.5206,NA,NA,8.88004019723188,6.12534042347855,1.54025363039714,0.403577169682903,0.0226472216160289,0.0174347083133674,1.29897335871487,0.725251176843356,1.5379727662617,7.09743130476786,0.876504046485558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","0.5 mi Below Outlet",NA,2019-07-22,"2019","Jul",203,50.504047,50.504047,NA,NA,8.48981204906611,5.77732290897489,1.2811675865316,0.262341057397365,0.0253604634194755,0.0188993159645806,1.34187202685027,0.790172319322216,1.56623062914755,4.75208663033316,0.826150045319801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","1.5 km below Qu'Appelle R. Inflow East",NA,2019-07-22,"2019","Jul",203,50.722173,50.722173,NA,5.9,13.2643905482207,9.32018571423407,2.23239969080304,0.412225556803605,0.0218296259368972,0.020098918071668,1.08610950395728,0.741988653570553,1.52565191236807,6.6157230065544,0.868692703353397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.99,7.32,0.9,1.398
"332","1.5 km below Qu'Appelle R. Inflow Centre",NA,2019-07-22,"2019","Jul",203,50.721563,50.721563,NA,5.6,12.5867174170876,8.75275292240937,2.16104961708268,0.405487119691554,0.0217258905569254,0.0197758394730208,1.09860775248327,0.734050669525108,1.51470822619985,6.70168212268507,0.870158235036145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,2.77,5.9,1.3,NA
"333","1.5 km below Qu'Appelle R. Inflow West",NA,2019-07-22,"2019","Jul",203,50.71159,50.71159,NA,5.8,12.8286810871292,8.93782493988498,2.17467759808425,0.370029496004464,0.0217321852781573,0.020496845863969,1.06026973234745,0.742267444707514,1.51193561081303,6.28103683960981,0.862656923453557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,5.94,6.38,1.32,1.528
"334","Upstream of Causeway East",NA,2019-07-22,"2019","Jul",203,NA,NA,NA,4.7,10.1821046681476,7.05771789439383,1.64952498067082,0.267340583879238,0.022870312352545,0.0211892705812809,1.07933457477055,0.74598069028448,1.54639014389795,6.36088802175892,0.864146826164998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.86,5.9,1.84,0.72
"335","Upstream of Causeway Centre",NA,2019-07-22,"2019","Jul",203,50.58653,50.58653,NA,4.8,10.3347617205391,7.12547139154801,1.64618781635346,0.281400669464088,0.023269263279774,0.0208574087167748,1.11563538864056,0.733165821366626,1.47962423436553,5.80613594825913,0.853073754682232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.85,5.43,1.71,0.949
"336","0.5 mi Below Causeway",NA,2019-07-22,"2019","Jul",203,50.57263,50.57263,NA,4.5,9.43407532091514,6.40285606236771,1.41295751005334,0.228701758375363,0.0243716849685035,0.0210973179306691,1.15520300014413,0.759095011794681,1.51855765064661,5.81710895001158,0.853310251114836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1.09,6.79,2.48,0.744
"337","Opposite South Lake",NA,2019-07-22,"2019","Jul",203,50.735692,50.735692,NA,4.8,8.90359932058447,6.0050854636606,1.3001930182957,0.191561893879662,0.0248144341101046,0.0219720091185392,1.12936572965315,0.773567081396414,1.53359000234157,5.76608952469078,0.852204142976411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.11,22.74,1.55,0.855
"338","Opposite Sun Valley",NA,2019-07-22,"2019","Jul",203,50.734637,50.734637,NA,4.9,9.14223527978726,6.22810052044061,1.41041637858464,0.247391865296899,0.0244614229319089,0.0202854430125802,1.20586091793701,0.797569265083545,1.54775151621906,4.80379009178372,0.827698799545546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.44,51.46,1.22,1.22
"339","Opposite Parkview",NA,2019-07-22,"2019","Jul",203,50.736322,50.736322,NA,5.8,9.12349758807004,6.23656984136175,1.44162136191965,0.282038866151715,0.0243152521206327,0.0193484856913276,1.25670052470986,0.802597822019333,1.56533813624633,4.96754636637036,0.832426940888902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19.7,79.41,0.65,1.884
"340","0.5 mi Above Outlet",NA,2019-07-22,"2019","Jul",203,50.68295,50.68295,NA,5.5,9.10622879237325,6.230820759469,1.42941176245025,0.24130823322846,0.025109966155597,0.0202329254856301,1.24104476010801,0.848763243179628,1.59211152334263,4.38333364832751,0.814241496937371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.01,2.24,2.51,0.938
"341","Opposite WTP Intake",NA,2019-07-22,"2019","Jul",203,50.65615,50.65615,NA,5.7,9.24740818605536,6.32985612116195,1.50449510421531,0.320135660225043,0.0241378144271705,0.0185405303878133,1.30189449396962,0.804124176300326,1.58227342137031,4.99477151980048,0.833187971101644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18.51,81.73,0.65,1.454
"342","Buoy 0.8 m",NA,2019-07-29,"2019","Jul",210,50.68295,50.68295,0.4187,4.822,9.62978641740161,6.61311304422555,1.68764462655249,0.438283941950075,0.0223200906109068,0.0163568032942228,1.36457535188371,0.793902531263483,1.57375764914006,4.85874374609198,0.829314944749539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Buoy 2.8 m",NA,2019-07-29,"2019","Jul",210,NA,NA,0.3545,4.575,9.70506027099786,6.65229466371021,1.73011566056407,0.486739749777748,0.0226019524858578,0.015902053286448,1.4213228995478,0.797249830727244,1.57262030916963,5.09391303492728,0.835901826253756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Buoy 0.8 m",NA,2019-08-07,"2019","Aug",219,50.65615,50.65615,0.4676,5.497,10.0606883675114,6.85671910050401,1.65810155105941,0.373766526946775,0.0231259719841317,0.0173927514454684,1.32963275285332,0.802652032149491,1.56146671916404,4.33075508953502,0.81240931477735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Buoy 2.8 m",NA,2019-08-07,"2019","Aug",219,50.58653,50.58653,0.3772,5.569,10.0820374649285,6.94807860166731,1.72840734847563,0.438587075641274,0.0229015005211284,0.016528866800274,1.38554571210827,0.794986902865045,1.58365494523058,4.43273701386601,0.815930718264533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","0.5 mi Below Outlet",NA,2019-08-15,"2019","Aug",227,NA,NA,NA,NA,10.6124203429889,7.35131724774721,1.83327353550033,0.470334138263998,0.0236468581042891,0.0169336605057164,1.3964410173634,0.798837445745481,1.58940737380087,4.13948882688861,0.805428120639502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Qu'Appelle River at Marquis",NA,2019-08-15,"2019","Aug",227,50.97,-105.95,NA,NA,8.59560916059846,5.9139384474001,1.37188571363896,0.218283292066277,0.0236431294706151,0.0219075182333851,1.07922445704439,0.735209117976187,1.50323730677694,6.60604148491804,0.868525565896151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","1.5 km below Qu'Appelle R. Inflow East",NA,2019-08-15,"2019","Aug",227,50.97,-105.95,NA,4.4,9.32292595700056,6.36335051034116,1.41559627863386,0.214101298066012,0.0237442913586326,0.02189247230969,1.08458702255034,0.738399098160217,1.51878610959656,6.07793280661446,0.858715810488413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,7.1,9.05,0.65,1.747
"349","1.5 km below Qu'Appelle R. Inflow Centre",NA,2019-08-15,"2019","Aug",227,50.95,-106.32,NA,4.1,8.76255949987445,5.9799081992353,1.32453676014724,0.188130807215306,0.0238394887545613,0.0221486693683046,1.07633954700125,0.754171645339546,1.52173867523297,5.88070996204818,0.854666160103291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,5.2,6.46,0.9,2.147
"350","1.5 km below Qu'Appelle R. Inflow West",NA,2019-08-15,"2019","Aug",227,50.95,-106.32,NA,4,8.35541368638559,5.691745812787,1.22226258818407,0.15546632291279,0.0243139350778577,0.0232125225169805,1.04744906806537,0.747451882860794,1.48027715358642,5.46870702782099,0.845409601068785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,6.6,7.38,0.8,1.46
"351","Upstream of Causeway East",NA,2019-08-15,"2019","Aug",227,NA,NA,NA,4.5,9.68390285016146,6.69520260409124,1.58143114231346,0.302615147241316,0.0233288480826978,0.0197506247519478,1.18117013389144,0.753091022590897,1.51023399533092,5.34726188172661,0.842451750276928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.54,4.55,2,0.683
"352","Upstream of Causeway Centre",NA,2019-08-15,"2019","Aug",227,50.65615,-105.5206,NA,4.4,8.92199058488526,6.10966914787996,1.35494466085981,0.210677722186873,0.0237152626459369,0.0215217547423615,1.10192049532364,0.74164754544057,1.52408506243462,5.81467446824382,0.853257847508348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.93,4.07,2.2,0.446
"353","0.5 mi Below Causeway",NA,2019-08-15,"2019","Aug",227,50.504047,50.504047,NA,4.7,10.2393941849213,7.06489817880348,1.65199702176238,0.307215831691779,0.0233540965093607,0.0201742346487158,1.15761995019956,0.763656574076047,1.53618832062903,5.86033464231049,0.854234515932708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,3.7,13.06,1.4,1.094
"354","Opposite Sun Valley",NA,2019-08-15,"2019","Aug",227,50.720744,50.720744,NA,4.9,9.65530200565671,6.68191771212607,1.66386638633696,0.379169028519883,0.0229653756487452,0.0176887369742195,1.29830499951557,0.789730902585501,1.53363845954178,5.55623611004456,0.84747346141669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,24,110.3,0.6,2.744
"355","Opposite South Lake",NA,2019-08-15,"2019","Aug",227,50.722173,50.722173,NA,5,10.2998250293483,7.12712330327881,1.72700504534881,0.375967968840589,0.0232468227923016,0.0182306804743254,1.27514838653668,0.798998477581557,1.54852903169038,5.15816059863762,0.837613848488909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,23,117.89,0.6,2.752
"356","Opposite Parkview",NA,2019-08-15,"2019","Aug",227,50.721563,50.721563,NA,5,9.52838421037877,6.56756885706804,1.60174302925501,0.334894163902081,0.0234074701800869,0.0182165400401067,1.28495697473568,0.789802039704631,1.56061715551627,5.42956789415121,0.844468552714146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,26,141.52,0.6,2.939
"357","Opposite WTP Intake",NA,2019-08-15,"2019","Aug",227,50.71159,50.71159,NA,5.2,9.7622987000154,6.77039964109261,1.68722971810868,0.402230418780866,0.02329699069366,0.0172559248961704,1.350086467914,0.788198661230941,1.57051016370432,5.25969306223081,0.840247758147486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,17,92.7,0.6,2.541
"358","0.5 mi Above Outlet",NA,2019-08-15,"2019","Aug",227,NA,NA,NA,6,10.3674842568362,7.14618992067273,1.74255062026407,0.35195153024581,0.0236783212676805,0.0183075552776239,1.29336336330067,0.834281359150999,1.58510531887777,4.29141071193507,0.811014480931438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,40.38,1,NA
"359","Buoy 0.8 m",NA,2019-08-15,"2019","Aug",227,50.6178,50.6178,0.4437,4.788,10.0195957542272,6.82473931655355,1.67798838968778,0.364640322832712,0.0230024383287407,0.017685384394365,1.30064678357061,0.798361221647046,1.55605497715846,4.73337113278359,0.825582545270448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Buoy 2.8 m",NA,2019-08-15,"2019","Aug",227,50.57318,50.57318,0.4662,5.076,10.0105653153928,6.87471311940523,1.65700780758174,0.363786456961163,0.0235384616515152,0.0177584320036929,1.32548085588978,0.794515058829642,1.57219796119603,4.82035517581729,0.828189179217988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Buoy 0.8 m",NA,2019-08-21,"2019","Aug",233,50.76727,50.76727,0.5112,5.146,9.96395717457318,6.86615737391862,1.64873424789064,0.362471586719215,0.0230435035715467,0.0178831575895831,1.28855899502722,0.789204442938388,1.55795156665783,4.51481297412088,0.818670187966001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Buoy 2.8 m",NA,2019-08-21,"2019","Aug",233,50.57263,50.57263,0.5214,5.481,10.2497175720608,7.09118781994879,1.72425594396351,0.388907860014118,0.0232973978535574,0.0178130069227999,1.30788686910224,0.805696985280465,1.59163743544493,4.59527152504425,0.821277663555016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Buoy 0.8 m",NA,2019-08-30,"2019","Aug",242,NA,NA,0.4863,4.998,10.3948475964964,7.21222941546119,1.90842952128949,0.551908902478384,0.0221443979333315,0.0149041624526797,1.48578613549331,0.786907585705792,1.5633921158033,4.63842373607082,0.822645468519388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Buoy 2.8 m",NA,2019-08-30,"2019","Aug",242,50.735692,50.735692,0.5589,4.98,10.1613720505061,6.99552374428054,1.67219951815315,0.358632582399188,0.0234547042167987,0.0177641957149104,1.32033583693924,0.790739988055308,1.58378648798412,4.85284217289078,0.829142838562809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Buoy 0.8 m",NA,2019-09-03,"2019","Sep",246,50.97,-105.95,0.4633,4.935,10.3783503560571,6.89759683910378,1.63271679083855,0.336337752548992,0.0230004266906629,0.0182520460354199,1.26015607488762,0.789539283989461,1.57639753118654,3.46254023510266,0.775912384579991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Buoy 2.8 m",NA,2019-09-03,"2019","Sep",246,50.734637,50.734637,0.4558,4.884,10.5257151399036,7.08177335404838,1.71228354777017,0.395256727767232,0.0233302796634608,0.0176148109042917,1.32446949275945,0.792891918372343,1.62155481662959,3.89732591502063,0.795806932731822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Buoy 0.8 m",NA,2019-09-13,"2019","Sep",256,50.97,-105.95,0.4032,5.017,9.95331179713443,6.88869070107792,1.74667844841209,0.438414238796828,0.0223177483869227,0.0166269131840858,1.34226648926535,0.781012131283051,1.58048336946387,4.82844866562373,0.828427758848077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","Buoy 2.8 m",NA,2019-09-13,"2019","Sep",256,50.736322,50.736322,0.4035,4.721,9.81287448221779,6.72321157988103,1.62523179276942,0.351513773951865,0.023545846925633,0.0177613470014581,1.32567912353157,0.784103296035537,1.5697495535628,5.19037520953473,0.83845890335375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Buoy 0.8 m",NA,2019-09-17,"2019","Sep",260,50.95,-106.32,0.3992,4.878,9.60144472116434,6.5707928290435,1.5714480487194,0.3190438784726,0.0232293737394434,0.018168289095533,1.27856693700205,0.780529976759357,1.56990104654814,4.97093394150368,0.832522012503095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Buoy 2.8 m",NA,2019-09-17,"2019","Sep",260,50.68295,50.68295,0.3893,4.942,9.8262885765311,6.69927960041019,1.65891061129289,0.406365651008301,0.0233601274578455,0.01701079040209,1.37325350002404,0.778746129397345,1.56887005793639,5.14275868674625,0.837206693116951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Qu'Appelle River at Marquis",NA,2019-09-23,"2019","Sep",266,50.58653,50.58653,NA,NA,8.79452843808566,6.07520043796125,1.51589255630861,0.431102020367283,0.0232716609981983,0.0164011060281315,1.41890802719538,0.752438535925753,1.523447428206,5.74289436655775,0.85169573396261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","0.5 mi Below Outlet",NA,2019-09-23,"2019","Sep",266,50.57263,50.57263,NA,NA,11.2006465575525,7.74996727322007,1.87984208956257,0.417829898032898,0.0237266055028132,0.0176796814548974,1.34202675332935,0.82860205366567,1.58649623256426,3.3499629044364,0.770112982117588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Opposite Parkview",NA,2019-09-23,"2019","Sep",266,50.735692,50.735692,NA,4.9,8.80636218888774,6.04198348011244,1.43027902098643,0.305286724878523,0.0238481436972912,0.0187187564546062,1.27402393183137,0.791096648877398,1.58372448040442,5.17581963840154,0.83807817284981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.9,21.27,0.9,1.305
"374","Opposite South Lake",NA,2019-09-23,"2019","Sep",266,50.734637,50.734637,NA,4.2,8.56677453801807,5.87343786713423,1.34609013765647,0.249593466159385,0.0241222411653877,0.0198663805081579,1.21422425969754,0.77468336979194,1.53180461152075,5.54166990365297,0.847133833603927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3,13.24,1.1,0.922
"375","Upstream of Causeway Centre",NA,2019-09-23,"2019","Sep",266,50.736322,50.736322,NA,4.4,9.24533789179921,6.34023964995847,1.44855170936715,0.248011512598953,0.0237781227806662,0.0207401781275242,1.14647630480619,0.768679697333655,1.54712298365708,5.72100956293688,0.85121282887105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.8,0.2,NA,1.094
"376","Opposite WTP Intake",NA,2019-09-23,"2019","Sep",266,50.68295,50.68295,NA,5.3,9.36186742942397,6.42846682098648,1.52674108718112,0.326920963365376,0.0237002417880075,0.0184542928202435,1.28426713604595,0.797572712453066,1.57207508872589,5.57830459762303,0.847985147972422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,5.3,19.69,0.7,1.421
"377","0.5 mi Above Outlet",NA,2019-09-23,"2019","Sep",266,50.65615,50.65615,NA,6.4,10.7465565899406,7.42469815714746,1.82829581006302,0.362950921187244,0.0232429054064941,0.0184052452951686,1.26284138210293,0.805542068121198,1.60013329163409,4.52945476938974,0.819150342718082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.76,14.48,1.1,NA
"378","0.5 mi Below Causeway",NA,2019-09-23,"2019","Sep",266,50.6178,50.6178,NA,4.4,9.02286419923411,6.16415632340984,1.36515823678619,0.215020076892998,0.0241868009311021,0.0214168533965346,1.12933494399395,0.760504708726292,1.52316268826459,5.69966919823155,0.850738899128936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,4.7,11.32,1,1.322
"379","Upstream of Causeway East",NA,2019-09-23,"2019","Sep",266,50.76727,50.76727,NA,4.4,9.06289191184767,6.20326611226569,1.38914587708264,0.218565053069161,0.0240229423660483,0.0214110955031839,1.12198567151672,0.772597628132445,1.5425882867529,5.7608494279206,0.852089591602166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.84,7.47,1.7,0.86
"380","Opposite Sun Valley",NA,2019-09-23,"2019","Sep",266,50.97,-105.95,NA,4.4,8.7326024158547,5.98182196359492,1.42442750530672,0.274765895218151,0.023896840209736,0.0190878385558301,1.25194060814377,0.783393657134532,1.54610734028545,5.89691146466985,0.855007563150172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.4,15.33,1.3,0.902
"381","1.5 km below Qu'Appelle R. Inflow Centre",NA,2019-09-23,"2019","Sep",266,50.97,-105.95,NA,4.9,10.1246235000602,6.94022646706896,1.55774036173743,0.262961278059592,0.0236133105366991,0.0212553326477128,1.11093582622617,0.75393962239372,1.52016210955972,6.46757954262577,0.866087800700094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.55,11.32,NA,1.17
"382","1.5 km below Qu'Appelle R. Inflow East",NA,2019-09-23,"2019","Sep",266,50.95,-106.32,NA,5,10.9172434999165,7.58039493629914,1.87547372630971,0.412643709410108,0.0224516408058064,0.0183923082157735,1.22070816465285,0.755162062066602,1.52398439305362,6.48595087041985,0.866416435625911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,5.95,12.89,0.7,1.883
"383","1.5 km below Qu'Appelle R. Inflow West",NA,2019-09-23,"2019","Sep",266,50.95,-106.32,NA,4.7,10.5470702570029,7.2799676672528,1.69257062889382,0.28111921052881,0.0230133263212761,0.0207387753076261,1.10967624557915,0.754458840371199,1.52029123618328,6.43793764977642,0.865554129775468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,5.1,15.05,0.9,0.831
"384","Buoy 0.8 m",NA,2019-09-26,"2019","Sep",269,50.95,-106.32,0.3902,5.08,9.67229186666642,6.66515979333733,1.67982159609936,0.415147338054738,0.0225599511680381,0.016717223937308,1.34950343745116,0.786398077722885,1.56573698296603,5.11485248049184,0.836463757189517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Buoy 2.8 m",NA,2019-09-26,"2019","Sep",269,50.65615,50.65615,0.3777,4.645,9.53751043807393,6.53446645775825,1.56524999990544,0.33124653279821,0.0234876834670035,0.0181677100524917,1.29282575509742,0.783704913192974,1.5800810460038,5.12223891106851,0.836661062312991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","0.5 mi Below Outlet",NA,2019-09-30,"2019","Sep",273,50.65615,-105.5206,NA,NA,10.1386760431022,6.97243918356723,1.63140042336388,0.291660706655179,0.0239996105074651,0.0197046577476726,1.2179663719508,0.802690158570163,1.57605308190334,3.20426540887421,0.762146319809107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","Qu'Appelle River at Marquis",NA,2019-09-30,"2019","Sep",273,50.504047,50.504047,NA,NA,9.94639685191458,7.01924652053587,1.92611675582868,0.555761683914681,0.0209013512101934,0.0163542024896089,1.27804160572633,0.717500614418069,1.56202282554651,8.56174771002462,0.89541660893734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
