date_ymd,year,DOY,DOC,pH,SUVA,conductivity,sulphate,chl_a,TP,SRP,colour,turbidity,alkalinity,hardness,temperature
1980-01-07T00:00:00Z,1980,7,NA,7.9,NA,720,175,NA,NA,NA,10,1.9,201,229,4.2
1980-01-14T00:00:00Z,1980,14,NA,7.7,NA,640,155,NA,72,NA,15,5,209,235,3.8
1980-01-21T00:00:00Z,1980,21,NA,7.8,NA,641,170,NA,40,NA,10,1.5,213,237,3.8
1980-01-28T00:00:00Z,1980,28,NA,7.8,NA,709,170,NA,42,NA,10,1.8,216,239,4.2
1980-02-04T00:00:00Z,1980,35,NA,7.8,NA,710,175,NA,43,NA,10,1.8,214,241,3.9
1980-02-11T00:00:00Z,1980,42,NA,7.8,NA,NA,190,NA,NA,NA,10,1.4,219,244,4.5
1980-02-18T00:00:00Z,1980,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980-02-25T00:00:00Z,1980,56,NA,7.8,NA,683,180,NA,NA,NA,15,1.6,219,249,4.5
1980-03-03T00:00:00Z,1980,63,NA,8,NA,697,185,NA,NA,NA,15,1.5,223,248,4.8
1980-03-10T00:00:00Z,1980,70,NA,7.9,NA,700,175,NA,NA,NA,15,1.5,227,252,4.2
1980-03-17T00:00:00Z,1980,77,NA,7.8,NA,680,190,NA,60,NA,15,1.9,228,245,3.8
1980-03-24T00:00:00Z,1980,84,NA,7.7,NA,715,180,NA,NA,NA,15,1.9,226,247,4.1
1980-03-31T00:00:00Z,1980,91,NA,7.7,NA,660,185,NA,NA,NA,15,1.5,225,246,4.1
1980-04-07T00:00:00Z,1980,98,NA,7.95,NA,660,160,NA,NA,NA,15,1.8,228,241,4.8
1980-04-14T00:00:00Z,1980,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980-04-21T00:00:00Z,1980,112,NA,8.1,NA,480,170,2.9,50,NA,15,2,169,183,7
1980-04-28T00:00:00Z,1980,119,NA,8,NA,490,135,NA,NA,NA,15,2.6,166,184,11.2
1980-05-05T00:00:00Z,1980,126,NA,8.2,NA,525,135,NA,NA,NA,15,2,172,186,15.2
1980-05-12T00:00:00Z,1980,133,NA,8,NA,600,135,NA,26,NA,15,3.1,178,189,14.7
1980-05-19T00:00:00Z,1980,140,NA,8.2,NA,560,145,NA,NA,NA,15,2.4,182,192,16.2
1980-05-26T00:00:00Z,1980,147,NA,8.1,NA,600,140,NA,35,NA,55,28,187,197,18.9
1980-06-02T00:00:00Z,1980,154,NA,8.3,NA,600,140,NA,NA,NA,15,2.8,186,197,16.7
1980-06-09T00:00:00Z,1980,161,NA,8.5,NA,600,145,NA,26,NA,15,3.9,190,194,16.4
1980-06-16T00:00:00Z,1980,168,NA,8.35,NA,600,130,7,NA,NA,15,3.6,186,199,19.6
1980-06-23T00:00:00Z,1980,175,NA,8.4,NA,600,135,NA,NA,NA,15,4.5,189,192,20.4
1980-06-30T00:00:00Z,1980,182,NA,8.45,NA,600,130,NA,NA,NA,15,3.8,180,198,18.2
1980-07-07T00:00:00Z,1980,189,NA,8.35,NA,590,120,NA,NA,NA,15,4,187,198,19.6
1980-07-14T00:00:00Z,1980,196,NA,8.5,NA,510,125,15,0,NA,20,4.4,181,187,22
1980-07-21T00:00:00Z,1980,203,NA,8.7,NA,590,135,NA,NA,NA,25,10,173,179,20.5
1980-07-28T00:00:00Z,1980,210,NA,8.65,NA,540,125,15,NA,NA,25,7.6,158,174,20.5
1980-08-04T00:00:00Z,1980,217,NA,8.2,NA,540,120,NA,NA,NA,30,10,155,165,19.3
1980-08-11T00:00:00Z,1980,224,NA,8.7,NA,560,NA,NA,62,NA,30,5.8,153,157,18.8
1980-08-18T00:00:00Z,1980,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980-08-25T00:00:00Z,1980,238,NA,8.5,NA,NA,NA,NA,85,NA,25,4.6,144,155,16
1980-09-01T00:00:00Z,1980,245,NA,8.65,NA,500,NA,NA,135,NA,25,6.4,147,153,15.3
1980-09-08T00:00:00Z,1980,252,NA,8.35,NA,NA,NA,NA,92,NA,30,10,147,NA,15.8
1980-09-15T00:00:00Z,1980,259,NA,8.35,NA,530,NA,NA,0.14,NA,45,22,149,155,14
1980-09-22T00:00:00Z,1980,266,NA,8.1,NA,540,130,NA,NA,NA,30,9.5,146,154,11.4
1980-09-29T00:00:00Z,1980,273,NA,8.45,NA,500,120,NA,NA,NA,20,4.2,147,158,11.3
1980-10-06T00:00:00Z,1980,280,NA,8.3,NA,500,115,NA,NA,NA,30,7.6,148,156,11.3
1980-10-13T00:00:00Z,1980,287,NA,8.3,NA,470,NA,NA,NA,NA,60,29,153,162,7.7
1980-10-20T00:00:00Z,1980,294,NA,8.35,NA,510,105,NA,84,NA,40,12,153,160,6.9
1980-10-27T00:00:00Z,1980,301,NA,8.55,NA,530,110,NA,NA,NA,25,4.9,155,161,6.3
1980-11-03T00:00:00Z,1980,308,NA,NA,NA,540,110,NA,NA,NA,25,5.2,151,163,4.3
1980-11-10T00:00:00Z,1980,315,NA,8.4,NA,540,120,NA,NA,NA,30,6.6,153,169,3.2
1980-11-17T00:00:00Z,1980,322,NA,8.4,NA,550,110,NA,NA,NA,25,3.2,159,165,2.1
1980-11-24T00:00:00Z,1980,329,NA,8.4,NA,540,115,NA,NA,NA,30,2.6,158,173,1.4
1980-12-01T00:00:00Z,1980,336,NA,8.4,NA,580,115,NA,NA,NA,20,2.4,163,180,1.8
1980-12-08T00:00:00Z,1980,343,NA,8.3,NA,580,115,NA,NA,NA,20,2.1,171,190,2.5
1980-12-15T00:00:00Z,1980,350,NA,8.2,NA,580,115,NA,NA,NA,15,1.8,173,196,2.4
1980-12-22T00:00:00Z,1980,357,NA,8.3,NA,620,125,NA,NA,NA,15,2,178,198,2.8
1980-12-29T00:00:00Z,1980,364,NA,8.3,NA,640,115,NA,NA,NA,15,1.8,184,202,3.1
1981-01-05T00:00:00Z,1981,5,NA,8.2,NA,600,117,NA,56,NA,15,1.6,184,200,3.4
1981-01-12T00:00:00Z,1981,12,NA,8.2,NA,640,135,NA,NA,NA,15,1.4,187,202,3.5
1981-01-19T00:00:00Z,1981,19,NA,8.2,NA,640,135,NA,60,NA,15,1.4,192,209,3.6
1981-01-26T00:00:00Z,1981,26,NA,8.15,NA,640,125,NA,NA,NA,15,1.4,193,208,3.5
1981-02-02T00:00:00Z,1981,33,NA,8.1,NA,700,125,NA,NA,NA,15,1.4,194,207,3.4
1981-02-09T00:00:00Z,1981,40,NA,8.1,NA,650,135,NA,62,NA,15,1.6,194,208,3.6
1981-02-16T00:00:00Z,1981,47,NA,8.1,NA,700,135,NA,60,NA,15,1.6,201,210,3.7
1981-02-23T00:00:00Z,1981,54,NA,8.3,NA,650,NA,NA,NA,NA,15,1.6,203,213,NA
1981-03-02T00:00:00Z,1981,61,NA,8.2,NA,670,130,NA,63,NA,20,2,196,207,4.6
1981-03-09T00:00:00Z,1981,68,NA,8.3,NA,650,NA,NA,NA,NA,25,2.5,198,212,5
1981-03-16T00:00:00Z,1981,75,NA,8.4,NA,660,140,NA,84,NA,25,2.8,194,214,6
1981-03-23T00:00:00Z,1981,82,NA,8.5,NA,690,125,NA,82,NA,25,2.1,194,208,6.2
1981-03-30T00:00:00Z,1981,89,NA,8.3,NA,600,140,NA,84,NA,20,2.4,197,213,6.9
1981-04-06T00:00:00Z,1981,96,NA,8,NA,650,90,NA,NA,NA,25,2.8,201,210,7.5
1981-04-13T00:00:00Z,1981,103,NA,8.1,NA,540,90,NA,NA,NA,35,12.2,163,168,4.7
1981-04-20T00:00:00Z,1981,110,NA,8.3,NA,540,100,NA,NA,NA,25,5.2,169,175,7.5
1981-04-27T00:00:00Z,1981,117,NA,8.4,NA,580,105,NA,78,NA,25,2.5,168,177,10.5
1981-05-04T00:00:00Z,1981,124,NA,8.4,NA,550,115,NA,84,NA,25,4.4,175,175,12.1
1981-05-11T00:00:00Z,1981,131,NA,8.4,NA,610,116,NA,NA,NA,20,2.7,176,179,10.5
1981-05-18T00:00:00Z,1981,138,NA,8.2,NA,520,76,NA,65,NA,20,1.4,175,183,12.6
1981-05-25T00:00:00Z,1981,145,NA,8.55,NA,530,106,0,84,NA,25,2.5,180,172,15.7
1981-06-01T00:00:00Z,1981,152,NA,8.65,NA,600,110,14,NA,NA,0,5.3,181,182,16.7
1981-06-08T00:00:00Z,1981,159,NA,8.6,NA,540,115,NA,NA,NA,20,5.9,173,169,17.2
1981-06-15T00:00:00Z,1981,166,NA,8.1,NA,560,100,10,82,NA,30,8.2,170,170,14.4
1981-06-22T00:00:00Z,1981,173,NA,8.45,NA,500,95,NA,NA,NA,30,5.7,167,171,16.1
1981-06-29T00:00:00Z,1981,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-07-06T00:00:00Z,1981,187,NA,8.3,NA,490,80,NA,64,NA,30,4.9,160,168,22.2
1981-07-13T00:00:00Z,1981,194,NA,8.3,NA,450,90,23,NA,NA,30,3.1,157,162,21.2
1981-07-20T00:00:00Z,1981,201,NA,8.2,NA,460,NA,NA,NA,NA,25,2.4,152,158,21.7
1981-07-27T00:00:00Z,1981,208,NA,8.4,NA,450,NA,11,NA,NA,30,2.4,149,172,20.7
1981-08-03T00:00:00Z,1981,215,NA,8.3,NA,450,80,11,NA,NA,30,1.7,149,155,21.8
1981-08-10T00:00:00Z,1981,222,NA,8.25,NA,440,80,12,82,NA,20,1.6,139,147,22.2
1981-08-17T00:00:00Z,1981,229,NA,8.4,NA,440,75,NA,NA,NA,25,2.4,136,144,21.9
1981-08-24T00:00:00Z,1981,236,NA,8.4,NA,420,80,NA,NA,NA,20,1.6,137,141,22.8
1981-08-31T00:00:00Z,1981,243,NA,8.4,NA,400,65,NA,NA,NA,25,2,133,139,20
1981-09-07T00:00:00Z,1981,250,NA,8.5,NA,400,80,NA,NA,NA,20,1.5,136,137,17.3
1981-09-14T00:00:00Z,1981,257,NA,8.3,NA,400,87,NA,90,NA,20,1.5,134,140,17.8
1981-09-21T00:00:00Z,1981,264,NA,8.5,NA,400,80,NA,NA,NA,15,1.7,134,144,15.3
1981-09-28T00:00:00Z,1981,271,NA,8.3,NA,400,NA,NA,NA,NA,15,2.9,125,129,11.5
1981-10-05T00:00:00Z,1981,278,NA,8.35,NA,420,NA,NA,NA,NA,15,1.6,129,130,10.3
1981-10-12T00:00:00Z,1981,285,NA,8.3,NA,400,73,NA,NA,NA,30,6,128,145,7.8
1981-10-19T00:00:00Z,1981,292,NA,8.3,NA,410,81,NA,68,NA,20,1.5,126,140,6.9
1981-10-26T00:00:00Z,1981,299,NA,8.3,NA,400,81,NA,NA,NA,NA,2.1,127,145,2.2
1981-11-02T00:00:00Z,1981,306,NA,8.3,NA,410,73,NA,NA,NA,NA,2.3,130,145,3.2
1981-11-09T00:00:00Z,1981,313,NA,8.3,NA,410,NA,NA,NA,NA,NA,2.4,127,148,2.8
1981-11-16T00:00:00Z,1981,320,NA,8.3,NA,410,81,NA,NA,NA,NA,1.7,130,150,3.5
1981-11-23T00:00:00Z,1981,327,NA,8.25,NA,430,81,NA,NA,10,NA,1.3,132,149,0.8
1981-11-30T00:00:00Z,1981,334,NA,8.3,NA,450,78,NA,10,18,NA,1,136,151,1.2
1981-12-07T00:00:00Z,1981,341,NA,8.2,NA,450,79,NA,60,15,NA,1.1,138,157,1.9
1981-12-14T00:00:00Z,1981,348,NA,8.3,NA,425,81,NA,NA,5,NA,0.73,141,157,2.1
1981-12-21T00:00:00Z,1981,355,NA,8.2,NA,500,81,NA,NA,14,NA,0.61,142,165,2.5
1981-12-28T00:00:00Z,1981,362,NA,8.3,NA,570,76,NA,16,21,NA,0.82,145,168,2.5
1982-01-04T00:00:00Z,1982,4,NA,8.3,NA,550,89,NA,34,6,NA,0.78,151,169,2.4
1982-01-11T00:00:00Z,1982,11,NA,8.1,NA,600,93.8,NA,38,9,NA,0.64,157,179,2.5
1982-01-18T00:00:00Z,1982,18,NA,8.1,NA,650,85,NA,30,10.8,NA,0.93,160,186,2.8
1982-01-25T00:00:00Z,1982,25,NA,8.1,NA,650,60,NA,51,21,NA,0.7,176,186,3.1
1982-02-01T00:00:00Z,1982,32,NA,8,NA,690,88,NA,34,26,NA,0.63,168,190,3.3
1982-02-08T00:00:00Z,1982,39,NA,7.9,NA,875,95,NA,NA,NA,NA,0.61,173,189,3.4
1982-02-15T00:00:00Z,1982,46,NA,7.7,NA,750,95,NA,46,29,7,0.73,171,192,3.5
1982-02-22T00:00:00Z,1982,53,NA,7.75,NA,790,94,NA,56,36,7,0.72,175,192,3.5
1982-03-01T00:00:00Z,1982,60,NA,7.95,NA,620,94,NA,40,59,5,0.76,180,197,4
1982-03-08T00:00:00Z,1982,67,NA,7.7,NA,640,91,NA,NA,48,NA,0.74,179,198,4
1982-03-15T00:00:00Z,1982,74,NA,7.5,NA,675,86,NA,96,69,10,0.73,182,193,4
1982-03-22T00:00:00Z,1982,81,NA,7.5,NA,625,90,NA,NA,NA,10,0.73,185,209,4
1982-03-29T00:00:00Z,1982,88,NA,7.6,NA,630,90,NA,NA,60,10,0.59,185,210,3.8
1982-04-05T00:00:00Z,1982,95,NA,7.6,NA,600,93,NA,NA,47,10,0.63,186,208,4.1
1982-04-12T00:00:00Z,1982,102,NA,7.55,NA,625,100,NA,NA,40,10,0.68,183,203,4
1982-04-19T00:00:00Z,1982,109,NA,7.5,NA,625,90,NA,84,6,35,5.5,186,204,5.3
1982-04-26T00:00:00Z,1982,116,NA,7.75,NA,540,86,NA,128,12,17,2.48,190,201,5.4
1982-05-03T00:00:00Z,1982,123,NA,8.2,NA,380,90,NA,132,23,40,6.97,134,157,6.4
1982-05-10T00:00:00Z,1982,130,NA,8.3,NA,575,60,NA,84,18,55,8.1,129,138,6.5
1982-05-17T00:00:00Z,1982,137,NA,8.45,NA,380,60,NA,56,NA,35,4.55,145,138,10.4
1982-05-24T00:00:00Z,1982,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-05-31T00:00:00Z,1982,151,NA,8.3,NA,370,69,NA,76,25,35,5.47,128,138,10.3
1982-06-07T00:00:00Z,1982,158,NA,8.3,NA,340,73,14,60,19,25,3.28,129,140,14
1982-06-14T00:00:00Z,1982,165,NA,8.35,NA,360,60,8,71,23,17,2.17,127,140,16.2
1982-06-21T00:00:00Z,1982,172,NA,8.3,NA,375,68,NA,66,7,25,2.76,131,142,18.6
1982-06-28T00:00:00Z,1982,179,NA,8.7,NA,340,63,40,79,0,25,4.79,129,137,19.6
1982-07-05T00:00:00Z,1982,186,NA,8.8,NA,350,68,60,44,6,35,8.14,116,125,19.8
1982-07-12T00:00:00Z,1982,193,NA,8.55,NA,350,68,16,70,19,30,5.11,118,124,21
1982-07-19T00:00:00Z,1982,200,NA,8.3,NA,350,65,28,66,12,25,3.11,109,120,19.5
1982-07-26T00:00:00Z,1982,207,NA,8.1,NA,325,65,25,88,28,30,2.9,113,124,21.1
1982-08-02T00:00:00Z,1982,214,NA,8.7,NA,340,64,52,82,29,45,6.07,109,126,22.1
1982-08-09T00:00:00Z,1982,221,NA,8.9,NA,360,68,NA,116,62,40,6.7,107,116,21.5
1982-08-16T00:00:00Z,1982,228,NA,8.3,NA,375,61,NA,118,5,30,4.2,108,113,19.9
1982-08-23T00:00:00Z,1982,235,NA,8.65,NA,325,65,28,110,71,35,4.05,111,116,21.1
1982-08-30T00:00:00Z,1982,242,NA,8.3,NA,320,74,38,148,52,30,4.01,113,119,16.1
1982-09-06T00:00:00Z,1982,249,NA,8.4,NA,340,73,NA,122,40,30,3.5,114,122,16.3
1982-09-13T00:00:00Z,1982,256,NA,8.6,NA,300,75,19,124,41,20,3.1,116,124,15.4
1982-09-20T00:00:00Z,1982,263,NA,8.45,NA,340,70,NA,122,49,20,2.91,119,123,13.2
1982-09-27T00:00:00Z,1982,270,NA,8.2,NA,400,79,NA,132,62,20,3.22,123,129,13.1
1982-10-04T00:00:00Z,1982,277,NA,8.15,NA,390,71,13,110,25,20,3.69,129,138,8.6
1982-10-11T00:00:00Z,1982,284,NA,8.3,NA,400,70,12,83,NA,20,2.33,132,142,8
1982-10-18T00:00:00Z,1982,291,NA,8.05,NA,475,78,NA,84,21,15,2.98,130,144,8.4
1982-10-25T00:00:00Z,1982,298,NA,8.15,NA,425,78,NA,102,12,15,2.53,137,145,6.7
1982-11-01T00:00:00Z,1982,305,NA,8.15,NA,475,75,21,94,12,30,10,143,151,4.9
1982-11-08T00:00:00Z,1982,312,NA,8.25,NA,410,75,NA,76,34,25,6.22,145,150,2.1
1982-11-15T00:00:00Z,1982,319,NA,8.1,NA,550,88,19.9,64,18,17,3.65,143,161,1.9
1982-11-22T00:00:00Z,1982,326,NA,8.2,NA,540,85,NA,62,4,12,2.55,162,167,3
1982-11-29T00:00:00Z,1982,333,NA,8.05,NA,590,85,NA,61,NA,15,1.86,165,171,3.4
1982-12-06T00:00:00Z,1982,340,NA,8.2,NA,560,80,NA,59,4,15,1.96,165,171,3.9
1982-12-13T00:00:00Z,1982,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-12-20T00:00:00Z,1982,354,NA,7.8,NA,575,85,NA,90,9,15,1.56,163,180,4.3
1982-12-27T00:00:00Z,1982,361,NA,7.9,NA,625,73,NA,66,6,15,1.74,177,181,4.4
1983-01-03T00:00:00Z,1983,3,NA,7.75,NA,540,90,NA,154,71,15,1.56,188,185,4.4
1983-01-10T00:00:00Z,1983,10,NA,7.75,NA,650,90,NA,NA,NA,20,1.5,191,189,4
1983-01-17T00:00:00Z,1983,17,NA,7.8,NA,690,93,NA,252,194,15,1.36,192,188,3.9
1983-01-24T00:00:00Z,1983,24,NA,7.8,NA,625,95,NA,238,166,20,1.13,188,191,4
1983-01-31T00:00:00Z,1983,31,NA,7.7,NA,625,93,NA,218,124,15,1.02,185,194,4
1983-02-07T00:00:00Z,1983,38,NA,7.8,NA,675,100,NA,224,125,15,1.01,189,196,4
1983-02-14T00:00:00Z,1983,45,NA,7.6,NA,650,95,NA,219,146,15,0.86,211,194,4.4
1983-02-21T00:00:00Z,1983,52,NA,7.5,NA,600,95,NA,214,127,10,0.82,216,188,4.4
1983-02-28T00:00:00Z,1983,59,NA,7.68,NA,590,90,NA,160,95,15,1.23,201,196,4.6
1983-03-07T00:00:00Z,1983,66,NA,7.62,NA,640,98,NA,218,165,10,1.15,198,197,4.5
1983-03-14T00:00:00Z,1983,73,NA,7.67,NA,640,93,NA,228,150,20,1.23,199,195,4.6
1983-03-21T00:00:00Z,1983,80,NA,7.68,NA,575,95,NA,248,176,15,1.17,199,203,4.5
1983-03-28T00:00:00Z,1983,87,NA,7.55,NA,660,96,NA,278,126,15,1.28,206,203,4.6
1983-04-04T00:00:00Z,1983,94,NA,7.65,NA,710,83,NA,274,150,25,2.63,210,205,5.2
1983-04-11T00:00:00Z,1983,101,NA,7.68,NA,700,87,NA,336,128,25,2.54,207,211,5.7
1983-04-18T00:00:00Z,1983,108,NA,7.84,NA,640,83,107,288,71,40,2.85,213,211,6.4
1983-04-25T00:00:00Z,1983,115,NA,8.55,NA,640,70,NA,206,28,25,2.4,170,172,6.9
1983-05-02T00:00:00Z,1983,122,NA,8.33,NA,550,73,11,156,15,30,4.86,172,179,7.9
1983-05-09T00:00:00Z,1983,129,3.2,8.49,NA,600,50,7,84,14,15,2.09,180,181,11.9
1983-05-16T00:00:00Z,1983,136,6.2,8.28,NA,600,78,8,74,7,17,2.88,177,179,7.7
1983-05-23T00:00:00Z,1983,143,5.6,8.37,NA,575,75,5,90,7,20,1.81,173,174,12.7
1983-05-30T00:00:00Z,1983,150,NA,8.35,NA,580,80,3.5,84,22,15,1.64,176,178,15.7
1983-06-06T00:00:00Z,1983,157,NA,8.35,NA,560,85,2,96,0,25,1.82,176,181,15.3
1983-06-13T00:00:00Z,1983,164,6,8.27,NA,550,75,7.8,188,6,20,2.29,171,173,17.4
1983-06-20T00:00:00Z,1983,171,6.5,8.42,NA,540,80,6.5,86,14,25,2.34,180,185,17.7
1983-06-27T00:00:00Z,1983,178,6,8.43,NA,500,75,3.5,152,5,20,2.5,177,180,19.2
1983-07-04T00:00:00Z,1983,185,6.1,8.54,NA,520,60,15,86,11,20,3.08,178,178,19.8
1983-07-11T00:00:00Z,1983,192,NA,8.46,NA,560,80,24,131,26,30,4.71,166,176,20.5
1983-07-18T00:00:00Z,1983,199,6,8.68,NA,520,70,19,114,16,20,4.01,169,166,20.7
1983-07-25T00:00:00Z,1983,206,NA,8.56,NA,540,75,22,106,23,30,3.3,157,153,22.6
1983-08-01T00:00:00Z,1983,213,NA,8.12,NA,550,75,19,100,21,30,1.83,170,152,22.6
1983-08-08T00:00:00Z,1983,220,8.1,8.62,NA,520,75,25,150,70,30,6.12,160,143,24.3
1983-08-15T00:00:00Z,1983,227,NA,8.46,NA,530,74,16,160,30,30,3.27,157,142,21.8
1983-08-22T00:00:00Z,1983,234,7.4,8.65,NA,490,80,41,118,20,40,5.89,149,139,22.3
1983-08-29T00:00:00Z,1983,241,8.3,8.8,NA,500,77,48,168,0,30,4.09,147,133,20.6
1983-09-05T00:00:00Z,1983,248,NA,8.2,NA,510,87,12,118,41,100,35.7,158,140,17.1
1983-09-12T00:00:00Z,1983,255,NA,7.98,NA,490,82,10,112,51,20,4.89,148,137,13.4
1983-09-19T00:00:00Z,1983,262,NA,7.68,NA,490,90,10,140,30,60,20,145,139,10.1
1983-09-26T00:00:00Z,1983,269,NA,7.72,NA,500,90,NA,76,37,20,3.11,156,144,9.1
1983-10-03T00:00:00Z,1983,276,NA,7.96,NA,550,90,NA,66,44,15,5,158,146,8.2
1983-10-10T00:00:00Z,1983,283,NA,7.72,NA,490,96,NA,68,NA,30,7.38,163,148,7.9
1983-10-17T00:00:00Z,1983,290,NA,8.18,NA,540,82,8,66,22,15,2.4,169,151,6.6
1983-10-24T00:00:00Z,1983,297,NA,8.18,NA,460,77,NA,89,0,15,1.74,161,151,6.4
1983-10-31T00:00:00Z,1983,304,NA,8.33,NA,500,88,NA,78,0,10,1.75,158,150,6.4
1983-11-07T00:00:00Z,1983,311,NA,8.08,NA,500,82,NA,52,5,15,2.92,161,152,6.1
1983-11-14T00:00:00Z,1983,318,NA,8.43,NA,525,82,17,38,0,13,2.16,181,156,3.4
1983-11-21T00:00:00Z,1983,325,NA,8.49,NA,490,80,NA,39,0,13,2,163,153,2
1983-11-28T00:00:00Z,1983,332,NA,8.4,NA,660,78,NA,36,7,12,1.72,172,160,2
1983-12-05T00:00:00Z,1983,339,NA,8.12,NA,460,107,NA,50,14,10,1.21,174,164,2.6
1983-12-12T00:00:00Z,1983,346,NA,8.08,NA,490,102,9.8,56,22,11,0.92,179,168,2.7
1983-12-19T00:00:00Z,1983,353,NA,7.99,NA,450,89,NA,34,15,20,3.93,185,176,2.6
1983-12-26T00:00:00Z,1983,360,NA,8.02,NA,510,93,NA,124,25,10,0.79,200,186,2.7
1984-01-02T00:00:00Z,1984,2,NA,8.01,NA,500,102,NA,46,8,5,0.84,204,190,2.6
1984-01-09T00:00:00Z,1984,9,NA,8.08,NA,550,101,NA,48,7,15,0.99,206,191,2.9
1984-01-16T00:00:00Z,1984,16,NA,8.09,NA,550,106,12,80,5,10,1.01,206,190,3
1984-01-23T00:00:00Z,1984,23,NA,8.04,NA,560,101,13.5,76,2,15,1.1,211,201,3
1984-01-30T00:00:00Z,1984,30,NA,8.03,NA,540,101,NA,84,14,15,1.49,217,205,3
1984-02-06T00:00:00Z,1984,37,NA,8.08,NA,610,93,NA,54,3,20,1.56,215,203,3.4
1984-02-13T00:00:00Z,1984,44,NA,8.53,NA,510,106,NA,98,0,25,1.99,212,202,3.6
1984-02-20T00:00:00Z,1984,51,NA,8.71,NA,630,98,58,103,2,25,2.21,212,200,4.5
1984-02-27T00:00:00Z,1984,58,NA,8.39,NA,625,110,NA,66,0,25,2.94,214,199,4.7
1984-03-05T00:00:00Z,1984,65,NA,8.52,NA,640,105,NA,70,0,25,2.98,212,199,5
1984-03-12T00:00:00Z,1984,72,NA,8.42,NA,620,97,NA,52,0,20,2.69,217,198,5.3
1984-03-19T00:00:00Z,1984,79,8.8,8.14,NA,610,97,57,68,0,25,2.48,212,200,5.5
1984-03-26T00:00:00Z,1984,86,NA,7.68,NA,630,90,NA,69,0,30,2.97,215,195,5.9
1984-04-02T00:00:00Z,1984,93,NA,7.56,NA,630,89,NA,77,6,25,2.74,214,197,6.2
1984-04-09T00:00:00Z,1984,100,NA,7.8,NA,600,94,NA,104,7,25,2.68,228,206,7.4
1984-04-16T00:00:00Z,1984,107,NA,8.29,NA,550,74,18,82,7,23,2.14,176,160,6.9
1984-04-23T00:00:00Z,1984,114,NA,7.8,NA,510,84,NA,74,6,15,4.4,177,161,10.7
1984-04-30T00:00:00Z,1984,121,NA,8.22,NA,NA,73,NA,36,6,15,2.6,173,163,7.2
1984-05-07T00:00:00Z,1984,128,7.6,8.22,NA,480,85,8,50,4,15,1.33,177,164,8.9
1984-05-14T00:00:00Z,1984,135,NA,8.17,NA,450,78,0,75,0,10,0.98,177,164,10.3
1984-05-21T00:00:00Z,1984,142,6.3,8.17,NA,NA,70,15,40,NA,35,2.02,168,171,13.3
1984-05-28T00:00:00Z,1984,149,6.4,8.25,NA,610,78,2,46,0,5,1.28,169,170,13.2
1984-06-04T00:00:00Z,1984,156,6.6,8.14,NA,580,75,2,50,0,5,1.17,167,172,14.1
1984-06-11T00:00:00Z,1984,163,NA,8.28,NA,480,80,0,30,18,0,0.75,170,174,15.6
1984-06-18T00:00:00Z,1984,170,NA,8.33,NA,495,70,6,59,0,10,1.12,169,174,19
1984-06-25T00:00:00Z,1984,177,NA,8.38,NA,490,65,0,22,0,10,0.7,169,176,19.8
1984-07-02T00:00:00Z,1984,184,4.9,8.49,NA,465,75,3,40,0,5,0.94,167,167,19.7
1984-07-09T00:00:00Z,1984,191,NA,8.53,NA,450,80,1,100,0,5,1.31,166,177,20.4
1984-07-16T00:00:00Z,1984,198,NA,8.53,NA,48,75,14,NA,NA,NA,2.5,164,173,21.6
1984-07-23T00:00:00Z,1984,205,NA,8.67,NA,530,75,10,45,NA,NA,2.1,161,166,21.2
1984-07-30T00:00:00Z,1984,212,NA,8.71,NA,430,75,10,122,19,15,1.75,166,164,23.4
1984-08-06T00:00:00Z,1984,219,NA,8.95,NA,442,95,48,74,0,20,4.71,146,148,24.4
1984-08-13T00:00:00Z,1984,226,NA,9.01,NA,400,75,60,78,0,25,7.5,138,142,22.6
1984-08-20T00:00:00Z,1984,233,NA,8.97,NA,420,75,99,74,5,25,7.9,134,138,21
1984-08-27T00:00:00Z,1984,240,NA,9.06,NA,400,80,85,158,10,35,12.4,135,136,20.2
1984-09-03T00:00:00Z,1984,247,NA,8.76,NA,440,93,NA,100,10,35,11.1,131,137,15.1
1984-09-10T00:00:00Z,1984,254,NA,8.44,NA,452,76,56,50,5,25,8.2,126,134,13
1984-09-17T00:00:00Z,1984,261,NA,8.32,NA,470,99,NA,100,0,25,4.8,129,143,12.7
1984-09-24T00:00:00Z,1984,268,NA,8.07,NA,435,98,24,52,0,15,4.5,132,143,9.5
1984-10-01T00:00:00Z,1984,275,NA,8.22,NA,470,93,14,64,0,20,2.7,136,150,7.9
1984-10-08T00:00:00Z,1984,282,NA,8.21,NA,530,91,16,56,0,20,2.4,141,149,10.5
1984-10-15T00:00:00Z,1984,289,NA,8.15,NA,510,94,24,74,0,15,2.6,142,155,10.4
1984-10-22T00:00:00Z,1984,296,NA,8.38,NA,520,96,22,52,0,25,5,143,152,4.5
